Transaction_ID,Account_ID,Amount,Date,Location,Type
T10892,A14,2134.31,2023-05-23T12:40:59.000Z,Zaragoza,Retiro
T10893,A776,3572.7,2023-12-21T23:37:44.000Z,Madrid,Pago
T10894,A5132,4867.93,2023-11-01T21:53:29.000Z,Valencia,Retiro
T10895,A9459,903.82,2023-11-24T17:06:08.000Z,Madrid,Retiro
T10896,A2745,-259.51,2023-12-05T19:12:29.000Z,Valencia,Retiro
T10897,A1525,4735.33,2023-04-26T17:51:19.000Z,Madrid,Transferencia
T10898,A4205,931.14,2023-02-23T02:08:46.000Z,Madrid,Retiro
T10899,A6654,3348.34,2023-03-15T23:43:04.000Z,Zaragoza,Retiro
T10900,A6376,3689.06,2023-04-20T22:37:06.000Z,Sevilla,Pago
T10901,A8918,1950.55,2023-01-02T02:17:18.000Z,Zaragoza,Pago
T10902,A9012,884.15,2023-01-05T04:56:41.000Z,Sevilla,Transferencia
T10903,A4970,4052.24,2023-06-06T08:45:45.000Z,Barcelona,Depósito
T10904,A1879,2907.53,2023-06-01T02:05:54.000Z,Zaragoza,Depósito
T10905,A5728,2723.72,2023-04-22T16:35:19.000Z,Barcelona,Pago
T10906,A2596,4301.38,2023-07-14T11:49:23.000Z,Valencia,Pago
T10907,A3800,384.82,2023-02-19T02:44:23.000Z,Valencia,Depósito
T10908,A6364,664.09,2023-11-28T04:55:25.000Z,Valencia,Pago
T10909,A6113,1262.93,2023-12-05T21:31:19.000Z,Madrid,Transferencia
T10910,A406,4976.32,2023-12-06T03:26:06.000Z,Sevilla,Transferencia
T10911,A6453,456.14,2023-05-19T07:44:52.000Z,Zaragoza,Retiro
T10912,A3576,-280.91,2023-06-13T05:25:46.000Z,Madrid,Transferencia
T10913,A1745,-856.66,2023-08-01T19:16:34.000Z,Barcelona,Depósito
T10914,A2160,3167.91,2023-03-22T06:35:24.000Z,Barcelona,Pago
T10915,A9669,3101.18,2023-01-14T11:29:15.000Z,Barcelona,Pago
T10916,A6627,679.25,2023-12-07T20:30:12.000Z,Sevilla,Pago
T10917,A3221,3747.79,2023-12-02T20:57:08.000Z,Barcelona,Pago
T10918,A4369,4236.32,2023-12-07T22:27:21.000Z,Sevilla,Pago
T10919,A9241,1580.48,2023-08-22T18:23:54.000Z,Barcelona,Transferencia
T10920,A1123,-941.95,2023-09-12T01:13:47.000Z,Zaragoza,Depósito
T10921,A9606,2475.08,2023-09-22T17:02:15.000Z,Barcelona,Transferencia
T10922,A3090,4736.81,2023-08-22T10:31:54.000Z,Barcelona,Retiro
T10923,A5130,3952.37,2023-04-15T20:55:53.000Z,Madrid,Pago
T10924,A1493,4661.03,2023-05-18T14:11:37.000Z,Barcelona,Retiro
T10925,A9982,-506.18,2023-03-19T18:41:09.000Z,Barcelona,Depósito
T10926,A5430,1874.48,2023-09-17T13:13:15.000Z,Madrid,Transferencia
T10927,A1819,2327.55,2023-01-02T02:19:34.000Z,Barcelona,Retiro
T10928,A9490,1966.98,2023-05-23T06:01:06.000Z,Madrid,Pago
T10929,A6347,-954.87,2023-09-07T00:10:45.000Z,Barcelona,Transferencia
T10930,A1163,4994.06,2023-08-24T20:41:23.000Z,Madrid,Transferencia
T10931,A6186,1910.3,2023-11-20T15:18:01.000Z,Zaragoza,Transferencia
T10932,A9787,2166.98,2023-10-18T07:35:06.000Z,Sevilla,Transferencia
T10933,A2361,2958.74,2023-04-23T16:00:59.000Z,Zaragoza,Transferencia
T10934,A9110,4488.24,2023-11-24T06:43:12.000Z,Valencia,Depósito
T10935,A1151,2861.51,2023-10-03T18:45:07.000Z,Madrid,Transferencia
T10936,A5869,450.31,2023-11-23T17:25:08.000Z,Sevilla,Retiro
T10937,A9276,147.46,2023-01-07T08:09:42.000Z,Sevilla,Transferencia
T10938,A1003,2153.92,2023-03-27T04:30:33.000Z,Valencia,Retiro
T10939,A2411,-413.19,2023-02-05T01:38:48.000Z,Zaragoza,Retiro
T10940,A8845,-8.21,2023-01-14T14:37:54.000Z,Madrid,Pago
T10941,A4995,381.47,2023-06-19T08:21:27.000Z,Valencia,Retiro
T10942,A1442,-389.6,2023-09-09T00:22:35.000Z,Sevilla,Transferencia
T10943,A6138,-940.75,2023-06-23T05:00:31.000Z,Madrid,Retiro
T10944,A188,897.99,2023-07-24T17:10:53.000Z,Barcelona,Retiro
T10945,A598,1618.79,2023-05-13T20:23:53.000Z,Sevilla,Pago
T10946,A1474,3914.49,2023-02-01T15:22:31.000Z,Sevilla,Depósito
T10947,A4993,2229.16,2023-06-23T10:20:10.000Z,Valencia,Retiro
T10948,A2419,4109.57,2023-03-28T09:35:15.000Z,Valencia,Depósito
T10949,A5304,3580.43,2023-06-04T07:29:32.000Z,Valencia,Pago
T10950,A2633,-33.21,2023-12-17T01:18:43.000Z,Zaragoza,Transferencia
T10951,A3263,2454.72,2023-04-25T13:54:16.000Z,Barcelona,Depósito
T10952,A4840,4935.19,2023-09-26T21:05:52.000Z,Sevilla,Depósito
T10953,A1701,4108.19,2023-07-22T07:12:20.000Z,Valencia,Transferencia
T10954,A5121,3699.87,2023-04-17T05:26:34.000Z,Barcelona,Transferencia
T10955,A9391,2205.12,2023-12-13T14:53:32.000Z,Valencia,Depósito
T10956,A8439,2507.26,2023-05-07T08:44:12.000Z,Zaragoza,Pago
T10957,A9316,-869.85,2023-07-02T21:53:05.000Z,Barcelona,Pago
T10958,A2189,4372.86,2023-08-28T07:36:11.000Z,Sevilla,Depósito
T10959,A7093,2044.08,2023-05-19T21:38:33.000Z,Madrid,Retiro
T10960,A3481,2002.93,2023-02-27T04:26:37.000Z,Barcelona,Pago
T10961,A8213,3783.75,2023-01-10T04:08:29.000Z,Sevilla,Transferencia
T10962,A6937,4568.71,2023-04-16T20:46:35.000Z,Valencia,Retiro
T10963,A7820,94.86,2023-01-17T15:37:54.000Z,Madrid,Depósito
T10964,A544,3963.6,2023-11-09T08:06:51.000Z,Madrid,Retiro
T10965,A2436,3408.27,2023-08-10T22:37:39.000Z,Valencia,Depósito
T10966,A9933,2699.14,2023-10-02T18:25:49.000Z,Valencia,Retiro
T10967,A686,3818.67,2023-09-28T07:18:53.000Z,Madrid,Transferencia
T10968,A7145,-525.81,2023-02-02T11:30:58.000Z,Zaragoza,Retiro
T10969,A6084,2718.1,2023-02-06T12:54:04.000Z,Madrid,Depósito
T10970,A666,2968.91,2023-07-03T18:39:59.000Z,Sevilla,Depósito
T10971,A6043,1006.87,2023-03-15T07:00:05.000Z,Barcelona,Depósito
T10972,A376,3328.57,2023-09-09T08:41:07.000Z,Sevilla,Retiro
T10973,A1365,3505.39,2023-07-11T13:17:46.000Z,Valencia,Retiro
T10974,A5851,3835.03,2023-06-07T23:01:03.000Z,Barcelona,Retiro
T10975,A9472,3393.11,2023-05-02T22:17:18.000Z,Sevilla,Depósito
T10976,A3806,3610.24,2023-11-16T10:01:36.000Z,Zaragoza,Retiro
T10977,A2558,-304.61,2023-09-23T11:40:34.000Z,Barcelona,Pago
T10978,A5412,2017.93,2023-10-22T06:13:04.000Z,Sevilla,Pago
T10979,A3041,4235.01,2023-10-04T01:24:05.000Z,Valencia,Depósito
T10980,A7302,3357.77,2023-02-25T22:29:35.000Z,Zaragoza,Retiro
T10981,A2226,3489.57,2023-07-07T02:11:35.000Z,Sevilla,Pago
T10982,A166,1080.66,2023-02-18T06:28:12.000Z,Barcelona,Transferencia
T10983,A4527,595.69,2023-01-08T04:37:46.000Z,Barcelona,Pago
T10984,A9971,4161.85,2023-08-01T14:39:59.000Z,Barcelona,Retiro
T10985,A2927,1681.59,2023-04-28T18:43:15.000Z,Barcelona,Retiro
T10986,A9625,-511.33,2023-05-21T15:05:38.000Z,Sevilla,Retiro
T10987,A9859,-125.97,2023-03-03T15:28:16.000Z,Madrid,Depósito
T10988,A3187,2656.64,2023-07-04T10:26:48.000Z,Madrid,Transferencia
T10989,A1177,1018.03,2023-11-23T10:47:54.000Z,Zaragoza,Depósito
T10990,A7712,896.65,2023-08-17T20:44:55.000Z,Barcelona,Transferencia
T10991,A6848,4388.21,2023-03-24T04:17:16.000Z,Valencia,Transferencia
T10992,A911,4920.12,2023-06-11T14:22:57.000Z,Barcelona,Retiro
T10993,A9955,1700.51,2023-09-06T13:41:56.000Z,Sevilla,Depósito
T10994,A824,-819.52,2023-12-06T10:19:34.000Z,Sevilla,Transferencia
T10995,A7316,-489.46,2023-01-02T05:37:55.000Z,Madrid,Transferencia
T10996,A152,4789.08,2023-11-04T09:39:22.000Z,Madrid,Retiro
T10997,A7078,2788.02,2023-08-02T14:16:17.000Z,Madrid,Pago
T10998,A7000,2441.24,2023-06-26T08:28:46.000Z,Valencia,Retiro
T10999,A1591,1982.46,2023-01-01T08:15:43.000Z,Madrid,Transferencia
T11000,A4795,21.55,2023-01-21T10:53:29.000Z,Madrid,Retiro
T11001,A6792,2357.61,2023-04-03T05:17:52.000Z,Zaragoza,Retiro
T11002,A3618,-145.15,2023-01-17T07:55:51.000Z,Valencia,Transferencia
T11003,A3177,3606.81,2023-07-21T12:28:27.000Z,Valencia,Transferencia
T11004,A3326,3105.13,2023-05-12T02:42:50.000Z,Zaragoza,Depósito
T11005,A5270,2819.13,2023-05-21T18:32:14.000Z,Sevilla,Pago
T11006,A4464,2824.61,2023-12-16T01:16:51.000Z,Barcelona,Retiro
T11007,A5432,-479.41,2023-07-13T18:10:37.000Z,Barcelona,Pago
T11008,A800,1312.08,2023-07-16T06:09:33.000Z,Zaragoza,Pago
T11009,A5609,3753.82,2023-06-22T22:48:06.000Z,Barcelona,Pago
T11010,A6888,1415.8,2023-03-22T03:59:01.000Z,Zaragoza,Pago
T11011,A1352,1694.46,2023-07-20T15:44:44.000Z,Zaragoza,Retiro
T11012,A9179,-657.46,2023-11-06T04:20:28.000Z,Zaragoza,Pago
T11013,A7381,-940.83,2023-01-21T07:20:40.000Z,Zaragoza,Retiro
T11014,A1512,2510.1,2023-12-09T05:03:25.000Z,Madrid,Pago
T11015,A1624,3186.45,2023-09-03T06:32:20.000Z,Sevilla,Transferencia
T11016,A8389,1574.79,2023-06-16T10:43:23.000Z,Valencia,Retiro
T11017,A6500,2031.58,2023-05-03T10:14:40.000Z,Madrid,Depósito
T11018,A3945,3514.32,2023-04-09T22:35:52.000Z,Valencia,Pago
T11019,A2835,995.32,2023-04-01T00:59:51.000Z,Barcelona,Transferencia
T11020,A7866,1556.78,2023-04-02T12:51:49.000Z,Madrid,Transferencia
T11021,A863,-694.09,2023-02-05T16:11:57.000Z,Valencia,Retiro
T11022,A8448,4791.89,2023-04-17T02:31:30.000Z,Madrid,Depósito
T11023,A2188,3115.24,2023-03-01T06:41:47.000Z,Madrid,Depósito
T11024,A7796,-74.09,2023-01-07T13:07:47.000Z,Valencia,Transferencia
T11025,A3397,4295.26,2023-02-08T11:36:12.000Z,Valencia,Transferencia
T11026,A7991,3256.77,2023-06-27T14:39:52.000Z,Valencia,Pago
T11027,A9841,2586.55,2023-07-26T02:42:45.000Z,Valencia,Depósito
T11028,A9395,2434.23,2023-10-24T18:17:21.000Z,Madrid,Transferencia
T11029,A1233,4936.74,2023-03-28T16:02:37.000Z,Madrid,Pago
T11030,A7688,4778.99,2023-04-24T08:01:01.000Z,Sevilla,Pago
T11031,A4457,-31.6,2023-08-14T11:09:01.000Z,Madrid,Transferencia
T11032,A580,1183.91,2023-07-20T20:41:18.000Z,Madrid,Retiro
T11033,A9847,1148.19,2023-01-17T12:38:34.000Z,Valencia,Pago
T11034,A8755,196.79,2023-05-06T09:47:07.000Z,Valencia,Retiro
T11035,A9493,1727.27,2023-09-06T00:47:52.000Z,Zaragoza,Transferencia
T11036,A1870,543.28,2023-12-04T12:53:02.000Z,Barcelona,Transferencia
T11037,A9143,4438.55,2023-03-04T00:54:20.000Z,Valencia,Transferencia
T11038,A3522,815.06,2023-08-08T21:03:57.000Z,Madrid,Transferencia
T11039,A785,1541.31,2023-06-27T10:40:48.000Z,Sevilla,Retiro
T11040,A623,4516.18,2023-02-09T23:15:59.000Z,Zaragoza,Pago
T11041,A8393,1588.37,2023-06-10T15:26:43.000Z,Valencia,Transferencia
T11042,A7163,290.53,2023-02-08T15:25:40.000Z,Sevilla,Pago
T11043,A3748,463.94,2023-10-08T20:49:08.000Z,Sevilla,Pago
T11044,A1571,2577.88,2023-08-28T09:30:06.000Z,Madrid,Depósito
T11045,A5887,4229.94,2023-03-11T05:51:39.000Z,Madrid,Retiro
T11046,A4126,2763.88,2023-04-07T06:36:24.000Z,Madrid,Retiro
T11047,A9275,2270.6,2023-03-06T03:20:50.000Z,Barcelona,Retiro
T11048,A9517,4168.26,2023-08-16T19:04:56.000Z,Madrid,Transferencia
T11049,A341,2505.25,2023-03-16T15:27:03.000Z,Valencia,Transferencia
T11050,A9154,-5.25,2023-12-07T20:05:41.000Z,Zaragoza,Depósito
T11051,A2930,4131.51,2023-11-10T16:51:50.000Z,Barcelona,Retiro
T11052,A4364,148.5,2023-05-20T23:36:48.000Z,Madrid,Depósito
T11053,A8707,-232.02,2023-10-25T07:26:43.000Z,Zaragoza,Depósito
T11054,A8044,1090.11,2023-03-08T19:41:40.000Z,Madrid,Retiro
T11055,A8027,2008.47,2023-10-13T19:29:43.000Z,Madrid,Pago
T11056,A5143,2580.04,2023-08-28T16:49:17.000Z,Zaragoza,Depósito
T11057,A9498,519.52,2023-10-24T15:54:27.000Z,Zaragoza,Depósito
T11058,A9432,-812.35,2023-09-03T16:07:09.000Z,Barcelona,Transferencia
T11059,A7716,4867.72,2023-12-10T15:03:22.000Z,Barcelona,Depósito
T11060,A9648,174.82,2023-05-24T20:45:46.000Z,Barcelona,Pago
T11061,A3106,1431.72,2023-11-03T10:39:15.000Z,Madrid,Pago
T11062,A5629,165.01,2023-02-02T11:47:40.000Z,Valencia,Pago
T11063,A2724,1931.24,2023-01-18T02:19:23.000Z,Barcelona,Transferencia
T11064,A6388,1693.76,2023-12-09T19:39:47.000Z,Zaragoza,Retiro
T11065,A8466,-591.64,2023-03-17T08:27:30.000Z,Zaragoza,Retiro
T11066,A5148,3091.94,2023-01-21T02:55:42.000Z,Barcelona,Pago
T11067,A5134,4757.6,2023-05-11T11:16:18.000Z,Zaragoza,Retiro
T11068,A4649,3435.22,2023-10-21T07:57:07.000Z,Zaragoza,Transferencia
T11069,A3576,3174.59,2023-09-21T16:15:45.000Z,Sevilla,Retiro
T11070,A5009,4726.81,2023-09-21T18:34:39.000Z,Barcelona,Retiro
T11071,A7181,949.12,2023-03-01T20:55:51.000Z,Madrid,Pago
T11072,A8270,-241.47,2023-03-06T19:30:34.000Z,Zaragoza,Retiro
T11073,A331,3858.1,2023-07-05T05:51:39.000Z,Valencia,Depósito
T11074,A1328,4879.91,2023-05-05T00:51:43.000Z,Madrid,Retiro
T11075,A2533,725.43,2023-04-28T08:51:56.000Z,Sevilla,Depósito
T11076,A8558,1327.41,2023-12-07T23:16:49.000Z,Valencia,Pago
T11077,A7184,-562.06,2023-09-04T12:50:44.000Z,Valencia,Transferencia
T11078,A3705,-74.54,2023-05-24T17:22:54.000Z,Zaragoza,Depósito
T11079,A9400,-515.38,2023-03-24T20:09:37.000Z,Barcelona,Depósito
T11080,A9533,4435.92,2023-12-17T16:59:06.000Z,Zaragoza,Transferencia
T11081,A7666,3786.61,2023-05-07T17:55:32.000Z,Madrid,Depósito
T11082,A9700,2140.27,2023-04-28T08:30:02.000Z,Barcelona,Pago
T11083,A8542,4791.28,2023-12-18T23:44:26.000Z,Valencia,Depósito
T11084,A3320,2395.2,2023-01-03T17:16:31.000Z,Madrid,Transferencia
T11085,A440,1317.87,2023-02-15T07:12:55.000Z,Zaragoza,Pago
T11086,A7541,2881.41,2023-06-21T06:28:45.000Z,Sevilla,Pago
T11087,A2859,986.62,2023-07-25T11:46:02.000Z,Barcelona,Retiro
T11088,A5033,2511.4,2023-01-18T06:58:24.000Z,Valencia,Depósito
T11089,A226,2977.65,2023-03-05T23:06:43.000Z,Madrid,Pago
T11090,A7544,-113.69,2023-01-22T09:46:18.000Z,Madrid,Retiro
T11091,A4476,809.45,2023-10-10T03:53:04.000Z,Valencia,Retiro
T11092,A3216,-324.14,2023-10-09T13:59:28.000Z,Sevilla,Retiro
T11093,A7692,4477.49,2023-03-08T13:59:43.000Z,Zaragoza,Retiro
T11094,A9670,1188.1,2023-01-22T07:28:50.000Z,Sevilla,Retiro
T11095,A6442,3047.34,2023-04-26T04:58:22.000Z,Sevilla,Depósito
T11096,A3419,2016.33,2023-04-17T06:59:18.000Z,Madrid,Retiro
T11097,A4857,3269.17,2023-05-27T16:54:00.000Z,Barcelona,Retiro
T11098,A3438,2285.14,2023-02-11T17:02:36.000Z,Valencia,Transferencia
T11099,A181,4305.83,2023-11-23T22:29:31.000Z,Barcelona,Pago
T11100,A5630,1422.84,2023-04-06T18:51:05.000Z,Barcelona,Pago
T11101,A2248,796.97,2023-11-16T01:34:12.000Z,Sevilla,Pago
T11102,A7772,3287.88,2023-10-22T02:48:56.000Z,Zaragoza,Retiro
T11103,A6313,1489.43,2023-07-27T10:30:55.000Z,Sevilla,Pago
T11104,A7627,65.17,2023-08-24T12:03:18.000Z,Valencia,Depósito
T11105,A3490,1037.98,2023-08-25T16:03:21.000Z,Sevilla,Transferencia
T11106,A6565,2787.68,2023-02-05T15:04:09.000Z,Sevilla,Pago
T11107,A3485,3531.44,2023-04-08T03:21:31.000Z,Valencia,Retiro
T11108,A2395,3258.59,2023-11-18T12:21:10.000Z,Sevilla,Pago
T11109,A3129,1253.32,2023-11-25T12:42:43.000Z,Madrid,Pago
T11110,A4888,1151.01,2023-03-15T15:19:12.000Z,Madrid,Pago
T11111,A3230,2290.36,2023-01-01T07:27:23.000Z,Barcelona,Depósito
T11112,A3362,1212.54,2023-08-14T01:47:42.000Z,Sevilla,Depósito
T11113,A2954,222.81,2023-03-20T01:13:35.000Z,Barcelona,Depósito
T11114,A8430,1839.16,2023-02-27T02:11:42.000Z,Sevilla,Depósito
T11115,A968,-650.56,2023-03-23T05:37:54.000Z,Barcelona,Depósito
T11116,A4975,3312.11,2023-04-06T20:33:40.000Z,Sevilla,Transferencia
T11117,A1148,3022.29,2023-10-26T08:16:24.000Z,Barcelona,Retiro
T11118,A250,1187.49,2023-10-17T03:05:22.000Z,Barcelona,Transferencia
T11119,A4044,1711.2,2023-05-28T06:48:33.000Z,Sevilla,Depósito
T11120,A1257,2634.88,2023-05-16T09:20:13.000Z,Valencia,Transferencia
T11121,A527,-371.93,2023-04-20T21:13:54.000Z,Zaragoza,Retiro
T11122,A2506,4849.65,2023-03-27T23:09:25.000Z,Madrid,Pago
T11123,A794,3072.59,2023-11-17T13:47:02.000Z,Valencia,Pago
T11124,A1059,1395.89,2023-11-03T23:26:39.000Z,Barcelona,Depósito
T11125,A6605,3294.46,2023-04-15T02:21:25.000Z,Madrid,Retiro
T11126,A3620,4821.31,2023-10-08T21:53:51.000Z,Zaragoza,Pago
T11127,A5305,4497.11,2023-02-05T17:46:32.000Z,Zaragoza,Pago
T11128,A8760,1941.4,2023-03-27T05:44:06.000Z,Sevilla,Pago
T11129,A2523,3750.38,2023-03-06T22:15:17.000Z,Valencia,Depósito
T11130,A841,2604.45,2023-05-20T22:25:02.000Z,Barcelona,Transferencia
T11131,A9146,2868.51,2023-11-04T15:34:33.000Z,Zaragoza,Transferencia
T11132,A5887,2777.04,2023-12-16T20:23:40.000Z,Zaragoza,Transferencia
T11133,A4936,1797.84,2023-05-24T11:08:01.000Z,Zaragoza,Pago
T11134,A5092,1656.91,2023-01-17T12:01:11.000Z,Sevilla,Pago
T11135,A7896,1516.72,2023-01-08T03:30:02.000Z,Zaragoza,Depósito
T11136,A7511,919.02,2023-04-11T09:30:51.000Z,Valencia,Retiro
T11137,A5468,-129.88,2023-09-14T16:37:28.000Z,Madrid,Transferencia
T11138,A395,3794.04,2023-04-27T05:13:38.000Z,Valencia,Retiro
T11139,A6346,849.91,2023-05-03T13:27:15.000Z,Madrid,Depósito
T11140,A1227,597.12,2023-01-06T18:39:43.000Z,Zaragoza,Retiro
T11141,A1466,1518.94,2023-05-21T13:10:17.000Z,Barcelona,Pago
T11142,A3820,3667.46,2023-10-09T15:19:05.000Z,Madrid,Retiro
T11143,A4206,3707.42,2023-10-18T05:09:38.000Z,Sevilla,Transferencia
T11144,A303,4015.85,2023-11-28T22:42:34.000Z,Barcelona,Transferencia
T11145,A4366,1650.23,2023-01-18T13:14:45.000Z,Sevilla,Retiro
T11146,A9825,4843.17,2023-02-09T18:28:28.000Z,Madrid,Transferencia
T11147,A7935,2466.83,2023-08-22T10:59:34.000Z,Zaragoza,Transferencia
T11148,A4577,2495.59,2023-05-15T07:55:10.000Z,Valencia,Pago
T11149,A2864,614.73,2023-11-27T19:19:32.000Z,Zaragoza,Pago
T11150,A5661,334.7,2023-12-07T10:23:57.000Z,Madrid,Pago
T11151,A6576,2693.97,2023-02-07T04:58:37.000Z,Valencia,Retiro
T11152,A8984,-131.87,2023-01-07T16:15:31.000Z,Barcelona,Transferencia
T11153,A9310,2984.36,2023-09-28T00:03:27.000Z,Valencia,Pago
T11154,A7788,-281.2,2023-09-26T12:20:56.000Z,Valencia,Retiro
T11155,A3070,3318.38,2023-10-20T15:26:32.000Z,Zaragoza,Transferencia
T11156,A8600,491.3,2023-07-01T17:43:11.000Z,Valencia,Transferencia
T11157,A8021,7.62,2023-04-07T00:25:18.000Z,Valencia,Depósito
T11158,A7030,4169.97,2023-04-05T06:09:24.000Z,Valencia,Pago
T11159,A5186,-52.54,2023-05-04T09:19:07.000Z,Zaragoza,Pago
T11160,A1932,-324.9,2023-10-05T08:59:15.000Z,Valencia,Transferencia
T11161,A3257,-663.42,2023-01-03T02:20:07.000Z,Madrid,Depósito
T11162,A9900,1896.7,2023-12-11T01:36:10.000Z,Barcelona,Depósito
T11163,A4620,2000.75,2023-02-11T16:52:03.000Z,Barcelona,Retiro
T11164,A7097,676.98,2023-12-02T23:04:33.000Z,Zaragoza,Pago
T11165,A2375,4655.45,2023-07-06T13:56:12.000Z,Madrid,Pago
T11166,A4105,3546.23,2023-05-15T01:03:26.000Z,Madrid,Pago
T11167,A2184,1851.9,2023-05-09T14:15:38.000Z,Zaragoza,Pago
T11168,A7793,3726.66,2023-04-02T11:47:53.000Z,Valencia,Transferencia
T11169,A7674,1314.91,2023-02-26T14:46:06.000Z,Barcelona,Retiro
T11170,A1585,4166.22,2023-07-12T17:21:10.000Z,Madrid,Retiro
T11171,A4348,3109.11,2023-05-17T15:39:15.000Z,Madrid,Pago
T11172,A5821,2781.16,2023-11-27T08:55:38.000Z,Zaragoza,Depósito
T11173,A9394,3989.04,2023-04-22T23:24:40.000Z,Barcelona,Retiro
T11174,A7973,1270.56,2023-03-09T00:35:48.000Z,Barcelona,Transferencia
T11175,A6375,-454.42,2023-12-19T15:47:40.000Z,Sevilla,Pago
T11176,A546,2888.32,2023-09-19T07:45:24.000Z,Valencia,Pago
T11177,A2478,2720.76,2023-07-21T15:57:08.000Z,Sevilla,Transferencia
T11178,A4141,1453.09,2023-02-10T08:53:46.000Z,Barcelona,Retiro
T11179,A1012,10.25,2023-08-22T14:50:50.000Z,Barcelona,Retiro
T11180,A1405,1152.44,2023-03-07T10:27:41.000Z,Barcelona,Transferencia
T11181,A4947,2509.14,2023-03-26T14:49:30.000Z,Madrid,Transferencia
T11182,A4251,827.08,2023-06-01T04:12:20.000Z,Valencia,Retiro
T11183,A181,1904.36,2023-01-10T05:21:57.000Z,Zaragoza,Pago
T11184,A7222,3348.37,2023-12-27T12:56:58.000Z,Madrid,Retiro
T11185,A5954,4816.51,2023-06-10T23:23:46.000Z,Zaragoza,Retiro
T11186,A6591,-660.27,2023-08-20T23:26:01.000Z,Barcelona,Depósito
T11187,A5767,503.36,2023-07-06T16:30:54.000Z,Zaragoza,Pago
T11188,A3392,2220.61,2023-10-08T03:14:48.000Z,Madrid,Transferencia
T11189,A1990,-964.84,2023-04-09T06:25:40.000Z,Sevilla,Pago
T11190,A8653,1719.75,2023-07-09T17:41:31.000Z,Sevilla,Transferencia
T11191,A8404,-465.85,2023-02-07T12:56:14.000Z,Sevilla,Depósito
T11192,A6806,4431.69,2023-03-28T23:00:37.000Z,Barcelona,Depósito
T11193,A9506,2053.45,2023-07-09T10:15:52.000Z,Barcelona,Pago
T11194,A1672,4463.03,2023-09-01T11:42:22.000Z,Valencia,Retiro
T11195,A5483,3986.02,2023-02-27T08:03:53.000Z,Sevilla,Retiro
T11196,A3391,989.42,2023-06-26T10:40:54.000Z,Valencia,Pago
T11197,A1223,597.83,2023-06-17T18:43:25.000Z,Madrid,Pago
T11198,A8714,844.86,2023-02-20T07:59:29.000Z,Zaragoza,Retiro
T11199,A4234,3139.77,2023-07-18T13:52:46.000Z,Barcelona,Pago
T11200,A9962,4785.13,2023-06-10T08:33:04.000Z,Zaragoza,Retiro
T11201,A8155,4002.2,2023-07-10T00:33:19.000Z,Sevilla,Retiro
T11202,A1160,469.02,2023-07-08T10:38:49.000Z,Valencia,Pago
T11203,A996,2242.59,2023-07-11T16:35:59.000Z,Madrid,Retiro
T11204,A7219,4615.65,2023-07-08T22:40:34.000Z,Madrid,Transferencia
T11205,A1571,2467.98,2023-06-21T18:36:06.000Z,Zaragoza,Depósito
T11206,A9586,4322.9,2023-12-17T04:11:03.000Z,Zaragoza,Pago
T11207,A8299,1137.24,2023-01-12T20:27:51.000Z,Madrid,Retiro
T11208,A6268,-261.04,2023-06-14T12:27:46.000Z,Zaragoza,Depósito
T11209,A8985,1727.86,2023-01-26T06:08:02.000Z,Barcelona,Transferencia
T11210,A5169,4704.27,2023-03-21T05:53:11.000Z,Zaragoza,Depósito
T11211,A6374,-527.64,2023-01-05T18:41:18.000Z,Sevilla,Transferencia
T11212,A5059,629.2,2023-11-25T13:41:57.000Z,Zaragoza,Depósito
T11213,A5254,-686.44,2023-12-22T03:37:11.000Z,Barcelona,Depósito
T11214,A6871,1719.43,2023-06-12T23:53:17.000Z,Barcelona,Pago
T11215,A4507,876.88,2023-02-09T18:32:37.000Z,Madrid,Transferencia
T11216,A1250,149.18,2023-06-19T19:03:50.000Z,Zaragoza,Transferencia
T11217,A3113,4352.01,2023-04-02T04:38:19.000Z,Madrid,Pago
T11218,A3650,2323.71,2023-01-21T00:40:38.000Z,Barcelona,Depósito
T11219,A886,674.34,2023-06-08T01:06:56.000Z,Zaragoza,Transferencia
T11220,A986,2848.76,2023-04-16T13:54:06.000Z,Madrid,Pago
T11221,A3005,3977.21,2023-09-21T22:47:37.000Z,Sevilla,Retiro
T11222,A3513,84.68,2023-07-20T06:13:17.000Z,Barcelona,Depósito
T11223,A4784,1344.3,2023-06-01T10:37:41.000Z,Zaragoza,Pago
T11224,A7271,2525.37,2023-12-03T10:42:24.000Z,Zaragoza,Transferencia
T11225,A359,3043.83,2023-01-05T15:20:38.000Z,Madrid,Pago
T11226,A8060,-5.57,2023-11-13T18:40:40.000Z,Sevilla,Transferencia
T11227,A489,3006.15,2023-01-18T15:15:55.000Z,Valencia,Depósito
T11228,A3023,3547.99,2023-08-13T21:36:29.000Z,Sevilla,Pago
T11229,A8853,3866.46,2023-08-02T07:36:04.000Z,Madrid,Retiro
T11230,A4487,741.61,2023-05-11T07:12:22.000Z,Barcelona,Retiro
T11231,A7309,4706.41,2023-07-10T07:18:18.000Z,Valencia,Depósito
T11232,A1426,3748.76,2023-07-15T17:04:25.000Z,Barcelona,Retiro
T11233,A8048,3182.46,2023-12-01T08:44:53.000Z,Barcelona,Retiro
T11234,A7840,4875.34,2023-12-26T10:41:24.000Z,Madrid,Retiro
T11235,A8706,2234.12,2023-07-09T15:44:55.000Z,Valencia,Retiro
T11236,A6234,3926.63,2023-03-06T04:27:59.000Z,Valencia,Transferencia
